probIn scale
0.4244045 0.001758896
0.428803 0.001808692
0.4222676 0.001849371
0.4083273 0.001850945
0.4128735 0.001918922
0.4410766 0.001917786
0.4534975 0.002021849
0.4397481 0.002080158
0.4304994 0.00211377
0.4517753 0.002118825
0.4592023 0.002159947
0.4794058 0.002262455
0.4935935 0.00218281
0.5036338 0.00221116
0.498578 0.002194901
0.4806052 0.002133512
0.4671949 0.002156475
0.4979111 0.002207869
0.4775549 0.002110429
0.4448999 0.002069169
0.4356735 0.002089274
0.4276809 0.002118751
0.4142956 0.002090974
0.4328398 0.002115183
0.4574824 0.002039963
0.4521933 0.002042802
0.4540461 0.002060869
0.4470444 0.002013053
0.4194744 0.002041327
0.4145088 0.002125965
0.4233202 0.002155737
0.394086 0.002173909
0.4103776 0.002119437
0.4061894 0.002020408
0.3983192 0.001985535
0.4598334 0.00188723
0.4687556 0.001814599
0.4419496 0.00192553
0.4822807 0.001969687
0.5130425 0.002044599
0.544913 0.002068003
0.5200005 0.0019921
0.5603468 0.001935688
0.5485529 0.001869023
0.5491531 0.001903928
0.5194062 0.001981452
0.4961303 0.001893927
0.4841131 0.001979017
0.4746479 0.002029225
0.4728106 0.002044324
0.4559909 0.001972113
0.4940433 0.002011683
0.5111877 0.002103491
0.4992377 0.002242764
0.5177585 0.002281168
0.514405 0.002298745
0.5028609 0.002289989
0.5320454 0.002366399
0.5132383 0.002415396
0.5078469 0.002474604
0.502546 0.002402218
0.5182218 0.002461354
0.545194 0.002384507
0.5434419 0.002400247
0.5397831 0.002438134
0.5599597 0.002513007
0.5406411 0.002505519
0.5028948 0.002604849
0.4916753 0.002412609
0.4949015 0.002367283
0.5074817 0.002386429
0.5191536 0.002378219
0.5227802 0.002395901
0.5136777 0.002409246
0.5037404 0.00250578
0.5019001 0.002512055
0.5101972 0.002449642
0.4489402 0.002512725
0.4936468 0.002503583
0.5087814 0.00249251
0.4772675 0.002459321
0.4548409 0.002464798
0.4243062 0.002499368
0.3717036 0.00255538
0.3477163 0.002608054
0.3166135 0.002588179
0.3037585 0.002652759
0.2958874 0.002647922
0.3318685 0.002728783
0.3174798 0.0027637
0.3351376 0.002769234
0.3253525 0.002777747
0.3264428 0.002932376
0.319328 0.002879516
0.3354038 0.00279769
0.3608838 0.002828476
0.3335331 0.002803059
0.3425861 0.002855429
0.3775574 0.002878734
0.3498477 0.002909797
0.3619679 0.00310179
0.381574 0.003071758
0.3779866 0.003172692
0.3591231 0.002998699
0.3469768 0.00299231
0.3248533 0.002968151
0.3377005 0.002921749
0.357439 0.00306346
0.3307992 0.003155978
0.3465842 0.003200917
0.3322017 0.003021708
0.3031864 0.002965982
0.3148704 0.003039665
0.3164717 0.00320213
0.3385797 0.003163688
0.3581015 0.003104451
0.3418458 0.003075967
0.3727202 0.003128087
0.3602117 0.003096826
0.3391207 0.003142237
0.360082 0.003162563
0.3713438 0.003172178
0.3635874 0.003275345
0.391916 0.003245112
0.4445029 0.003316036
0.4658768 0.003454879
0.505544 0.003427328
0.5090426 0.00351376
0.5287434 0.003590854
0.5589821 0.003654423
0.5664495 0.003792457
0.5351244 0.003846938
0.5095117 0.00396116
0.4623861 0.003829228
0.4519408 0.003915298
0.4169601 0.003880093
0.4283322 0.003763251
0.4260606 0.003957583
0.4461098 0.003867086
0.4560429 0.003754238
0.4487885 0.003759801
0.46066 0.003789905
0.4941184 0.003637108
0.5261653 0.003587071
0.5488846 0.003556837
0.5542494 0.003579241
0.5451584 0.003560173
0.5759316 0.003670422
0.5782512 0.003663964
0.5586924 0.003735663
0.5221448 0.003569741
0.508891 0.003572734
0.4942253 0.003583229
0.5288633 0.003646726
0.5359322 0.00362311
0.5135077 0.003631133
0.5277446 0.003685485
0.5613128 0.00385142
0.5397606 0.003914892
0.551952 0.003936722
0.5464127 0.004058038
0.5319174 0.003996816
0.5733764 0.003996953
0.525731 0.00412186
0.5519064 0.004219627
0.5210324 0.00424234
0.4899688 0.004364467
0.4976352 0.004398947
0.5047283 0.004360887
0.5187069 0.004386346
0.4979539 0.004354808
0.5031141 0.004451612
0.5103572 0.00448898
0.4853468 0.004573819
0.4675144 0.004487875
0.4733516 0.004514107
0.4760893 0.004446715
0.4587466 0.00456121
0.4903124 0.004573724
0.5024304 0.004688956
0.4981957 0.004749969
0.5033877 0.004663631
0.5416232 0.004462045
0.5782258 0.004442793
0.5421644 0.004331902
0.5167564 0.004531744
0.5186253 0.00465073
0.4850813 0.004624111
0.5419528 0.004769047
0.5581726 0.004521196
0.5544537 0.004261386
0.5574528 0.00451927
0.5685525 0.004508686
0.5799204 0.004379892
0.5542738 0.004458958
0.5325558 0.004415305
0.5337029 0.00452028
0.5352891 0.0046113
0.5392873 0.004736086
0.5320625 0.004647679
0.5572823 0.004717367
0.5611979 0.004790298
0.5597481 0.004645978
0.5828906 0.00466979
0.6001829 0.004832612
0.6083124 0.005004532
0.6100377 0.004824726
0.6032256 0.004855729
0.5801604 0.004764498
0.5838776 0.004703132
0.567783 0.004529153
0.5367865 0.004572949
0.5504149 0.004564908
0.5211108 0.004617336
0.5321862 0.004640741
0.5656948 0.004425837
0.5333358 0.004612355
0.5291275 0.004485698
0.5565852 0.004452106
0.553262 0.004493741
0.5242602 0.004608202
0.5182851 0.0048109
0.4882846 0.004827274
0.4919529 0.004722679
0.5304921 0.004701594
0.5850876 0.004695994
0.5817359 0.004624834
0.6058233 0.004552409
0.6154365 0.004489014
0.5720627 0.004353743
0.5855549 0.004381798
0.5845141 0.004372654
0.5567347 0.00425819
0.5615923 0.004135316
0.5143015 0.004178906
0.5360872 0.004178518
0.5638735 0.004208253
0.602366 0.004249713
0.6037482 0.004214516
0.6145341 0.004385867
0.6201159 0.004283451
0.6248474 0.004254442
0.6101487 0.004323857
0.5988924 0.00424775
0.5821055 0.004252765
0.5606708 0.004250253
0.5571537 0.004220186
0.5460806 0.004309985
0.5736294 0.004351445
0.5665747 0.00417955
0.6298262 0.004210387
0.5863141 0.004192001
0.5827238 0.004100089
0.5868746 0.003994573
0.5550232 0.004033972
0.5175924 0.004055016
0.5260531 0.004114214
0.513374 0.004064667
0.5222629 0.004118386
0.5335556 0.004208193
0.5094775 0.0040724
0.4702943 0.004048314
0.4616402 0.004025577
0.4390302 0.004012047
0.4675632 0.003783797
0.4608143 0.003892658
0.4715837 0.003890037
0.4746024 0.004058755
0.4827267 0.00413857
0.5127709 0.004289691
0.4884051 0.004195392
0.5208024 0.004182611
0.5278116 0.00410623
0.5588341 0.004097754
0.5499678 0.003869638
0.5633351 0.003992896
0.5909014 0.004009463
0.5846115 0.004097825
0.5468314 0.004043245
0.5385871 0.003931176
0.5651403 0.003953478
0.6004157 0.003858722
0.5951711 0.003820687
0.5902991 0.003780318
0.5765096 0.003729703
0.5804668 0.003667821
0.5750254 0.003617776
0.5852285 0.003618507
0.5811249 0.00349385
0.5324824 0.003447392
0.5065072 0.003208171
0.5099544 0.003158879
0.50444 0.00311397
0.5092202 0.00313843
0.5250611 0.003228053
0.5050578 0.003150752
0.4885594 0.003334926
0.4774736 0.003159746
0.4752518 0.003217139
0.4997946 0.003121952
0.5003073 0.003111232
0.5042729 0.003040528
0.4733579 0.003116425
0.4261706 0.00307276
0.3846446 0.003226081
0.3654907 0.003301814
0.3594663 0.003381374
0.3156384 0.003180137
0.3465559 0.003189276
0.3488332 0.003186587
0.3575084 0.003334769
0.3595541 0.003457838
0.38179 0.003366747
0.3493517 0.003402802
0.3857223 0.003364389
0.4063483 0.003496811
0.4022523 0.003568111
0.383967 0.003520995
0.3414319 0.00351999
0.2862984 0.003651312
0.3011659 0.003721226
0.3367644 0.003860688
0.3092679 0.003966908
0.312229 0.004159256
0.314819 0.004183153
0.2778845 0.004141052
0.258308 0.004143418
0.2675842 0.003969253
0.2400752 0.004114128
0.2279682 0.003997439
0.2270289 0.003717858
0.2073726 0.003686471
0.2418442 0.003648597
0.2322609 0.00370171
0.2483811 0.003742184
0.2539523 0.003567897
0.2485012 0.003572509
0.2679428 0.003461684
0.2755736 0.003378788
0.2690508 0.003352319
0.269248 0.003361793
0.2935393 0.0035116
0.3121982 0.003548487
0.3201996 0.003540364
0.3258106 0.0036337
0.3296187 0.003599963
0.3152365 0.003605571
0.3046511 0.003601155
0.2876086 0.003594962
0.2514863 0.003647327
0.25695 0.003691561
0.2855537 0.003829751
0.2873762 0.003874906
0.2822449 0.003897705
0.3018963 0.003824181
0.3005848 0.003844896
0.3223144 0.00369553
0.3324136 0.003685285
0.3380915 0.003550393
0.331624 0.003604666
0.3381326 0.003572143
0.345609 0.003525445
0.3590369 0.003459135
0.3571318 0.003405042
0.3341089 0.003432222
0.3239409 0.003253977
0.3549853 0.003331464
0.3531186 0.003346995
0.3887931 0.003426783
0.442518 0.00355566
0.4704993 0.003525702
0.4829457 0.003432223
0.4869707 0.003442787
0.441933 0.003581308
0.4588162 0.003488241
0.4530612 0.00359684
0.4326693 0.003673155
0.432977 0.003784434
0.4499696 0.003737153
0.4221066 0.003663123
0.4193574 0.003727716
0.3785807 0.003710392
0.3666803 0.003760633
0.366995 0.003937031
0.3759039 0.003788881
0.4050173 0.003809727
0.4110106 0.004051829
0.4286872 0.004117938
0.4725026 0.004206445
0.4754652 0.004156821
0.4715937 0.004019007
0.4826715 0.003906529
0.4245774 0.003851152
0.423 0.003692933
0.4232899 0.00371976
0.4332098 0.003789262
0.4285362 0.003886291
0.4310397 0.003850651
0.3955851 0.003846044
0.410298 0.003778325
0.438043 0.003817424
0.449742 0.003772546
0.4025698 0.003861577
0.380171 0.003779767
0.3626827 0.00404027
0.3572246 0.003910565
0.3521745 0.003975062
0.3252343 0.003842083
0.3258002 0.003899586
0.3378397 0.00390108
0.317745 0.003826724
0.3210053 0.003814621
0.316315 0.003876624
0.2786543 0.003815142
0.2717393 0.003880046
0.2695623 0.003895336
0.2451405 0.003980826
0.253473 0.004146608
0.2549664 0.004135179
0.242997 0.004294813
0.2309014 0.004369045
0.223097 0.004306881
0.2125633 0.004365017
0.2040575 0.004168236
0.2427337 0.004257008
0.2520577 0.004238193
0.2702263 0.004422782
0.2561817 0.004345157
0.281126 0.004353586
0.2873234 0.00453958
0.2892818 0.004234564
0.2675186 0.004049878
0.2601696 0.004080945
0.282412 0.004094726
0.2753682 0.00401782
0.2684025 0.003982093
0.2599643 0.003914354
0.2562725 0.00390723
0.2735199 0.003844721
0.3064774 0.003877191
0.3303792 0.003910171
0.3669235 0.003622969
0.3446603 0.003629701
0.3465225 0.0037431
0.3401284 0.003711074
0.3249215 0.003719857
0.2968296 0.003844438
0.31892 0.003973809
0.3234589 0.00394706
0.3450293 0.003998896
0.3600008 0.003904193
0.3994385 0.0038008
0.4224607 0.003935854
0.4363912 0.00412086
0.3941704 0.003928901
0.4108341 0.003938687
0.4074087 0.004119261
0.3860469 0.004336151
0.3754389 0.004548297
0.3787052 0.004412786
0.344567 0.004445848
0.3602445 0.004406493
0.332211 0.004434848
0.3321084 0.004654609
0.3003703 0.004741941
0.2889503 0.004747665
0.2645805 0.004768988
0.2969907 0.004844552
0.2903109 0.004690631
0.2830904 0.004738658
0.3209783 0.004609283
0.3471748 0.00464413
0.325468 0.004590652
0.3526099 0.004550371
0.3515342 0.004560803
0.3534484 0.004549994
0.3668059 0.004520868
0.3837827 0.004596795
0.381951 0.004613565
0.3823835 0.004634184
0.394351 0.00468295
0.3890306 0.004861016
0.3895761 0.004861839
0.4133515 0.004806873
0.4394856 0.004950138
0.4368257 0.005004205
0.4137433 0.00493449
0.4239565 0.004756082
0.4117996 0.00484925
0.4486872 0.004856221
0.4256949 0.004816587
0.4405915 0.004790459
0.405458 0.004951446
0.3521769 0.004828821
0.3538383 0.004827615
0.3695897 0.004764447
0.3433989 0.004799034
0.3351646 0.004672352
0.320711 0.004644794
0.3489874 0.004661681
0.3433043 0.004606385
0.3374565 0.004537399
0.3578272 0.004565418
0.3579644 0.004595314
0.3466509 0.00435176
0.3225824 0.004436995
0.2973029 0.00450774
0.322486 0.004664513
0.3304647 0.004732396
0.3305568 0.004651926
0.3334382 0.00458277
0.325373 0.004590916
0.309999 0.004716377
0.2855047 0.004672987
0.3285494 0.004785753
0.3187148 0.004641854
0.3212343 0.004749831
0.339164 0.004724874
0.3704487 0.004734181
0.3551693 0.004699208
0.3621934 0.004769131
0.339917 0.00454742
0.383441 0.004624813
0.3240677 0.004543958
0.3187479 0.004503272
0.3254598 0.004395925
0.3552076 0.004429094
0.3881648 0.004593616
0.3869133 0.004600753
0.4141811 0.004611899
0.4311773 0.004651151
0.3945901 0.004828095
0.3926929 0.004939229
0.3882559 0.004964458
0.4054238 0.005023514
0.404628 0.00512335
0.3700681 0.00520994
0.3980439 0.005331405
0.4093628 0.005456888
0.4365864 0.00564202
0.4476607 0.00550252
0.4919019 0.005307184
0.5075004 0.00516282
0.4747128 0.005234018
0.517471 0.005190663
0.5390636 0.005388867
0.522664 0.005250253
0.524686 0.005162665
0.5241099 0.005087581
0.5007049 0.005052303
0.4828123 0.004980205
0.4741149 0.004967869
0.4882818 0.00471986
0.437479 0.004825351
0.4342352 0.004775633
0.4385847 0.005077875
0.421614 0.005132645
0.4073754 0.005011089
0.4114361 0.00499328
0.4012439 0.005026095
0.4005847 0.005195838
0.3807348 0.005198047
0.3744662 0.00510574
0.3858371 0.004916737
0.3811517 0.004998178
0.3869587 0.005075333
0.4139844 0.004939214
0.4032123 0.004843981
0.4133691 0.004936741
0.3846311 0.004915419
0.3753838 0.004757836
0.3890825 0.005010832
0.437406 0.005015652
0.4466618 0.005060514
0.4520238 0.00495499
0.4395315 0.004902808
0.4352718 0.004986042
0.403505 0.005001458
0.3951255 0.004877165
0.4195651 0.005197987
0.4033064 0.005169464
0.433085 0.004972638
0.4003144 0.005007657
0.4020031 0.004797129
0.3712019 0.004672625
0.3606009 0.004652769
0.3466346 0.004686926
0.3874607 0.004706705
0.3669422 0.004942898
0.3452909 0.004951206
0.3663027 0.004768139
0.3776765 0.004689252
0.3704453 0.004547194
0.3568979 0.004379769
0.3313693 0.004314607
0.3341598 0.004391861
0.3160272 0.004441991
0.2962249 0.004707332
0.2899274 0.00479324
0.2922328 0.004620944
0.2934507 0.004604104
0.2876923 0.004565731
0.2905957 0.004756583
0.2802819 0.004753226
0.2695046 0.004820579
0.2836949 0.004830029
0.277335 0.004713295
0.3024689 0.004542281
0.2983465 0.004629908
0.3252747 0.004560479
0.3237382 0.004515763
0.287337 0.004521985
0.2688565 0.004607981
0.2469162 0.004835035
0.2229996 0.004772313
0.2279534 0.004989264
0.2248536 0.005029701
0.2352053 0.004923833
0.2469685 0.00485382
0.2512251 0.004914645
0.2207527 0.004455178
0.2137895 0.004647376
0.2349615 0.004759733
0.2218865 0.004725277
0.2299972 0.004779263
0.2210936 0.004900994
0.2043022 0.004927887
0.2116289 0.005083737
0.1721424 0.004877645
0.1836452 0.004817056
0.1717881 0.004956293
0.1747753 0.004907291
0.1970255 0.004741945
0.1793521 0.004794587
0.1839113 0.004862858
0.2002362 0.004746523
0.1852192 0.004586738
0.1912858 0.004518725
0.1823286 0.004645808
0.1721053 0.004604204
0.18555 0.004576829
0.16236 0.004755268
0.1775778 0.004835158
0.1536671 0.004866487
0.1406436 0.004910869
0.1367534 0.004988911
0.1265178 0.004996462
0.1325766 0.004763456
0.1313724 0.004770242
0.1369314 0.004749904
0.1686181 0.004706205
0.1688846 0.004582703
0.1560417 0.004629143
0.1598556 0.004667002
0.1508557 0.004725894
0.1491232 0.004697726
0.15161 0.004462056
0.1603546 0.004516353
0.1564319 0.004745476
0.1743377 0.004704756
0.1929252 0.004837485
0.203899 0.004852691
0.1862446 0.004797829
0.1734098 0.004834254
0.1637816 0.004916599
0.1815 0.004705889
0.1723553 0.004666823
0.1522634 0.004538109
0.1519496 0.004597239
0.1785922 0.004445529
0.1879939 0.004489625
0.1967081 0.004398966
0.2140169 0.004261018
0.248728 0.004297195
0.2471246 0.004231759
0.2706635 0.004226267
0.2733483 0.004345196
0.3012542 0.004394548
0.3379147 0.004328208
0.3436218 0.004406129
0.3269802 0.004370834
0.3301956 0.004297782
0.3532744 0.00417763
0.3798062 0.004002963
0.3809529 0.003866928
0.3832519 0.003772978
0.4040725 0.003734096
0.4339778 0.003811193
0.4517185 0.003681439
0.4774029 0.003801019
0.4629888 0.003803747
0.4886791 0.003840438
0.4818978 0.003805704
0.4614328 0.003844758
0.4461197 0.003830337
0.4377862 0.003932305
0.4407968 0.003895863
0.4903939 0.003960531
0.4823721 0.004099789
0.4947157 0.004200257
0.4558294 0.004262106
0.4782782 0.004255118
0.4766921 0.004087419
0.4800664 0.003980936
0.4762086 0.003889291
0.4764055 0.003758404
0.4754521 0.00375963
0.4616018 0.003760945
0.4515179 0.003619953
0.4632319 0.003631079
0.4776883 0.00372348
0.4722142 0.003748684
0.4712603 0.00366613
0.4858545 0.003902262
0.4616381 0.003936444
0.4049969 0.003878817
0.4496041 0.003750131
0.4665045 0.003553904
0.4958855 0.003733839
0.4828193 0.00387881
0.5217789 0.003926278
0.5369293 0.003694716
0.5347675 0.00386409
0.5058663 0.003946203
0.4655952 0.004073924
0.4903279 0.004060821
0.4689818 0.004138817
0.4963653 0.004103126
0.4783651 0.004152179
0.4999341 0.004234137
0.53073 0.004186152
0.5236646 0.004279074
0.5140282 0.004250954
0.5523754 0.004159511
0.5681937 0.004364058
0.5359514 0.004590651
0.5232379 0.004725079
0.5133278 0.004810015
0.48703 0.004720259
0.4375728 0.00469284
0.473711 0.004732092
0.4855323 0.005026552
0.479059 0.005074981
0.486656 0.005013653
0.5056333 0.00505785
0.4853534 0.005004908
0.499469 0.005309263
0.506468 0.005175747
0.5334523 0.005049267
0.5180791 0.005043227
0.5214161 0.005086343
0.5192046 0.004946025
0.5330542 0.005084727
0.5413112 0.005216569
0.5179526 0.005339432
0.5121214 0.005364443
0.5268581 0.005517864
0.5233743 0.005405696
0.5050132 0.005361372
0.5249713 0.005433705
0.5397073 0.005652983
0.5492459 0.005407773
0.5449224 0.005464728
0.5645707 0.005656862
0.5534739 0.005856148
0.5687451 0.00592071
0.541318 0.0061218
0.517428 0.006110901
0.5154419 0.006135545
0.5590849 0.006299817
0.5479686 0.006241856
0.5283333 0.006274834
0.5064923 0.006423137
0.515228 0.006610604
0.5064668 0.006546982
0.5371373 0.006574468
0.5572194 0.006826214
0.5431741 0.007073758
0.5361492 0.007069907
0.5552686 0.007385215
0.5404846 0.007385672
0.5628052 0.00753901
0.5588835 0.007759927
0.5320735 0.007954757
0.5248086 0.008148163
0.5075538 0.00822481
0.4958161 0.008570659
0.4936091 0.008636844
0.4647925 0.008889042
0.4579934 0.009376068
0.4659571 0.009449741
0.454381 0.009729803
0.4709243 0.009374265
0.4866713 0.009652582
0.5021488 0.009493806
0.5040401 0.009495913
0.4735917 0.009675495
0.4911931 0.00981956
0.4856143 0.01018752
0.5078503 0.00996812
0.5293157 0.009824379
0.511883 0.01010147
0.542013 0.01009095
0.5363299 0.009719806
0.5406762 0.009739033
0.5213277 0.009711114
0.5221769 0.01005507
0.5439034 0.009622571
0.5348926 0.009418124
0.5394238 0.009428703
0.540069 0.009349859
0.4855204 0.009415457
0.5055593 0.00929432
0.50305 0.008887339
0.5332927 0.008951011
0.5415667 0.008481235
0.5493929 0.008775454
0.545273 0.008759938
0.5190899 0.008698263
0.5299809 0.009137025
0.5289789 0.009162434
0.5463165 0.009347883
0.53813 0.009403763
0.5412865 0.009274026
0.5109388 0.00953041
0.5341709 0.009336923
0.5243922 0.009163067
0.5280334 0.009060411
0.5168913 0.008959789
0.4967779 0.009079873
0.5008489 0.008915822
0.5436553 0.009043712
0.5303774 0.009736726
0.5291168 0.009766948
0.5096403 0.009530985
0.5286246 0.00970573
0.5282711 0.009649453
0.5197331 0.009567136
0.5193041 0.01007973
0.5245366 0.01037623
0.5293262 0.01049133
0.5384201 0.01069356
0.5440006 0.01097749
0.5351476 0.01112502
0.5277055 0.01097951
0.5280449 0.01071104
0.5053255 0.01054797
0.4887009 0.01030172
0.4810081 0.01029983
0.5031774 0.01035936
0.5005273 0.01028296
0.5238495 0.009807108
0.487323 0.01001267
0.4989554 0.01028701
0.4746764 0.01023253
0.4536886 0.01054725
0.4746176 0.01093695
0.4435913 0.0112973
0.4178796 0.01123437
0.4186844 0.01181272
0.3824054 0.01148414
0.3868933 0.01190362
0.3964617 0.01179168
0.4470799 0.0112373
0.4745088 0.01133224
0.5074087 0.01180244
0.5005257 0.01191804
0.5132145 0.01200867
0.5169988 0.01240459
0.4725367 0.01284839
0.4949406 0.01345153
0.487901 0.01377338
0.4831552 0.01293878
0.5100867 0.01252502
0.4789074 0.0123233
0.4856118 0.01245691
0.4523784 0.01258055
0.4575968 0.01269677
0.4377436 0.01235314
0.416468 0.01266597
0.4336664 0.01245228
0.426942 0.01230311
0.4124612 0.01241217
0.4604968 0.01209094
0.4543599 0.01228869
0.4623655 0.0124451
0.4477288 0.01204476
0.4309733 0.01183744
0.4407517 0.01206872
0.4347612 0.01272546
0.422271 0.0125522
0.4274168 0.01216263
0.4121048 0.01211972
0.4322002 0.0121843
0.3937645 0.01189588
0.4170428 0.01229961
0.4070665 0.01233327
0.373411 0.01242488
0.3184371 0.01199122
0.3397299 0.01212775
0.3678551 0.01190134
0.3893758 0.0119024
0.4184668 0.01167608
0.4402154 0.01206832
0.4508072 0.01223434
0.4727372 0.01164031
0.422643 0.01168012
0.4440729 0.01161346
0.4238624 0.01201402
0.4073725 0.01188677
0.4191653 0.01222791
0.429295 0.01254689
0.3636177 0.01259577
0.3693696 0.0124987
0.3742821 0.01255657
0.3705233 0.01207088
0.3591714 0.01255942
0.3633313 0.01319486
0.3570084 0.01335916
0.4092513 0.01310706
0.4246174 0.01328902
0.4188386 0.01312293
0.4436759 0.01294172
0.4114854 0.0133193
0.4206268 0.01329482
0.418317 0.01297369
0.4366087 0.01341906
0.4384792 0.0126686
0.4208705 0.01284353
0.4154372 0.01243112
0.4509242 0.01211399
0.4423368 0.01196173
0.4557485 0.01152758
0.4529809 0.01178406
0.4255667 0.01140214
0.4172646 0.01176982
0.4141132 0.0114014
0.4049137 0.0116846
0.3897174 0.01229262
0.3479775 0.012549
0.3225527 0.01267101
0.3306043 0.01312253
0.3481798 0.01254449
0.3565487 0.01271481
0.3155813 0.01243139
0.3489412 0.01246839
0.340182 0.01254309
0.3582287 0.01268622
0.3415802 0.01263999
0.3388913 0.01257104
0.3393783 0.01251644
0.3317075 0.01276465
0.3151799 0.01252641
0.2985916 0.01214685
0.30563 0.0118867
0.354035 0.01193873
0.3964986 0.01193257
0.3899468 0.01148857
0.4003642 0.011458
0.4082834 0.01177444
0.4162594 0.01166772
0.3950098 0.01132959
0.3857065 0.01142932
0.4214425 0.01142017
0.4244934 0.01176075
0.4336411 0.01183133
0.4191857 0.01174187
0.4253386 0.01201841
0.4240287 0.011954
0.3992057 0.01154467
0.4121347 0.01158807
0.4215384 0.01190452
0.4419535 0.01172861
0.4395736 0.01164299
0.4295117 0.0114913
0.4260741 0.01195557
0.4452166 0.01181309
0.4405682 0.01104224
0.439067 0.01087409
0.4250029 0.01111844
0.4171844 0.01116756
0.4045744 0.01147864
0.4139564 0.01188458
0.4122172 0.01187622
0.3464296 0.01203013
0.3423115 0.01216471
0.3452977 0.01214235
0.2986237 0.01227312
0.2938928 0.01225717
0.2849142 0.01173226
0.3189828 0.01126981
0.3260557 0.0109698
0.3373533 0.01067909
0.3215796 0.01085781
0.3388349 0.01138124
0.3451513 0.01100008
0.3927945 0.01082346
0.381943 0.01044465
0.4106864 0.01054369
0.4269489 0.01067655
0.3998687 0.01008787
0.3694859 0.01066997
0.3826566 0.01057562
0.3888125 0.01085827
0.4081899 0.01039633
0.4325508 0.01059126
0.4319389 0.0101666
0.4430779 0.009999757
0.44189 0.01005867
0.4294325 0.01018767
0.4272946 0.0101456
0.4068053 0.009673587
0.4621365 0.009459924
0.4772774 0.009389901
0.456297 0.009482739
0.4337604 0.009469764
0.456864 0.009579077
0.411206 0.009671032
0.4618516 0.01025959
0.5014005 0.01031947
0.5140324 0.01025663
0.5511466 0.009995815
0.5388953 0.009673665
0.5961218 0.009701341
0.6071921 0.009652605
0.6050947 0.009704867
0.5890589 0.009745753
0.5612007 0.009789491
0.5645412 0.009893959
0.5664927 0.009470028
0.5519236 0.009088391
0.5318863 0.009203222
0.5165817 0.008692501
0.5441366 0.008524588
0.5305588 0.008944818
0.508536 0.008575474
0.4852447 0.008709394
0.4905538 0.008717973
0.4858419 0.008460613
0.4840826 0.008282125
0.4937071 0.007978638
0.4931029 0.007897711
0.5070453 0.007871024
0.5260376 0.008087286
0.5346079 0.008028879
0.5423808 0.007775915
0.5478665 0.007581832
0.5585984 0.007567469
0.5266736 0.007884117
0.5305458 0.007754944
0.5221427 0.00817023
0.520506 0.008142346
0.5096663 0.008330823
0.501124 0.008098147
0.4552819 0.007861193
0.4497972 0.007863937
0.4698462 0.007841252
0.4982273 0.007819198
0.5047962 0.008223993
0.5192652 0.008438246
0.5071611 0.008764784
0.5084837 0.008287286
0.4890102 0.008184304
0.5052878 0.008402458
0.4702685 0.008157965
0.4928854 0.008018948
0.4880553 0.008371044
0.4783297 0.008022866
0.4986136 0.007905515
0.5186613 0.007745484
0.5056818 0.00828629
0.5462164 0.008014904
0.5317765 0.008313848
0.4971011 0.008569736
0.4820776 0.008504763
0.4853277 0.008983131
0.5021746 0.009168864
0.4877408 0.008915886
0.4812844 0.008660831
0.50553 0.008449669
0.4925939 0.008906725
0.4857198 0.008793587
0.4602147 0.008894774
0.48199 0.00896507
0.4641701 0.009331111
0.4567551 0.009220807
0.4236087 0.009285209
0.38445 0.009207977
0.3466735 0.009027111
0.3699762 0.009122995
0.3488127 0.009058676
0.3430779 0.008785434
0.3680148 0.009194373
0.3747971 0.00912067
0.3771131 0.009442642
0.3548462 0.009397508
0.375291 0.009672016
0.3765816 0.009839082
0.3661785 0.009544822
0.3388442 0.00960119
0.3272676 0.009890273
0.3491301 0.01007886
0.3448954 0.01047619
0.3283475 0.01029336
0.3356819 0.01012595
0.3562411 0.00961336
0.3771076 0.009551758
0.3899915 0.009596985
0.3889226 0.009465986
0.3831432 0.009499798
0.3504422 0.009564066
0.3131116 0.009749111
0.285236 0.009060965
0.2833569 0.008926524
0.343574 0.008725014
0.3380857 0.008672336
0.3231621 0.008593544
0.3246512 0.008553354
0.3302953 0.008461062
0.3423982 0.008355271
0.3445072 0.008226989
0.3814917 0.007998169
0.3803379 0.008111992
0.3791808 0.008011425
0.3679656 0.008364682
0.397872 0.008141491
0.423675 0.008163706
0.4354632 0.007924503
0.4088181 0.00788995
0.3765517 0.007477582
0.345632 0.007587602
0.3266036 0.007586638
0.2997744 0.007785561
0.2851726 0.007464485
0.2809302 0.00740111
0.2868262 0.007611112
0.2950097 0.007368881
0.2382314 0.007720628
0.2316554 0.007415814
0.1978543 0.007637871
0.2009598 0.007583813
0.2442932 0.007205479
0.2441118 0.007090972
0.2526663 0.007060177
0.244415 0.006896426
0.2649169 0.007012626
0.2799966 0.006730797
0.2955475 0.00681882
0.3137925 0.006769015
0.3533995 0.006665247
0.3251448 0.007014544
0.2925215 0.007238228
0.2594545 0.007393001
0.2545749 0.007434303
0.2891532 0.00731672
0.2629602 0.006888334
0.2220292 0.007236861
0.219933 0.007318129
0.2573474 0.007336196
0.2485921 0.007483793
0.2665324 0.007442407
0.2772856 0.007308252
0.2551192 0.00743874
0.2713687 0.007770444
0.2851876 0.007461613
0.2717171 0.007678402
0.2629522 0.007374547
0.2406871 0.007350878
0.2294508 0.007373813
0.2217863 0.007281921
0.2380257 0.007442844
0.2449457 0.007393302
0.2188258 0.007265669
0.2340351 0.006831622
0.2262794 0.007101608
0.2434692 0.007194435
0.2754379 0.007314846
